retailer_name,onboarding_date,onboarding_status,area_classification,zone_name,city_name,latitude,longitude
"D2426* Richi rich Bazaar","2021-06-05 14:28:48.000000",Active,Delhi-GT,NCR,Delhi,28.637,77.077
"D2430* YR Hypermarket(M block)","2021-06-06 01:57:47.000000",Active,Delhi-GT,NCR,Delhi,28.534,77.244
"G1770* Shri bala ji general store -57","2021-06-06 12:30:57.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.423,77.075
"D2445* BB HYPERMARKET","2021-06-09 00:48:42.000000",Active,Delhi-GT,NCR,Delhi,28.613,77.096
"G1786* Lohiya mart-dlf 1","2021-06-09 10:30:07.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.472,77.102
"G1797* Malta super store","2021-06-12 06:54:17.751465",Active,Gurgaon-GT,NCR,Gurgaon,28.424928,77.058852
"D2461* KERLA STORE","2021-06-13 17:14:40.000000",Active,Delhi-GT,NCR,Delhi,28.585,77.07
"D2464* EASY RETAIL SOLUTIONS","2021-06-13 17:25:06.000000",Active,Delhi-GT,NCR,Delhi,28.573,77.076
"D2468* Yaswant place service station","2021-06-14 11:24:47.764587",Active,Delhi-GT,NCR,Delhi,28.584,77.191
"D2473* Hello conferencer","2021-06-14 11:38:37.411464",Active,Delhi-GT,NCR,Delhi,28.58,77.171
"D2476* Mother dairy 122 ","2021-06-14 11:47:46.592910",Active,Delhi-GT,NCR,Delhi,28.565,77.192
"D2497* Nagar dairy","2021-06-15 09:21:34.000000",Active,Delhi-GT,NCR,Delhi,28.627,77.092
"D2504* Rm meera Bagh hayper market","2021-06-15 09:37:09.988656",Active,Delhi-GT,NCR,Delhi,28.661,77.088
"D2505* Prince  store","2021-06-15 09:39:56.000000",Active,Delhi-GT,NCR,Delhi,28.668,77.083
"D2506* Gopal store","2021-06-15 09:41:27.612413",Active,Delhi-GT,NCR,Delhi,28.668,77.083
"D2508* Guptaji namkin","2021-06-15 09:46:21.786492",Active,Delhi-GT,NCR,Delhi,28.6389153,77.0750144
"G1804* Sunrise general store-m3m","2021-06-15 12:13:14.100201",Active,Gurgaon-GT,NCR,Gurgaon,28.38919236,77.06030236
"D2512* Nine eleven department","2021-06-15 16:13:43.038370",Active,Delhi-GT,NCR,Delhi,28.563,77.194
"G1810* Pooja gen store 49","2021-06-17 12:08:21.557845",Active,Gurgaon-GT,NCR,Gurgaon,28.412,77.048
"D2534* Arora Store","2021-06-18 11:42:59.000000",Active,Delhi-GT,NCR,Delhi,28.63739,77.10128
"G1824* Fresh Mart (vikat store)","2021-06-23 11:06:49.092322",Active,Gurgaon-GT,NCR,Gurgaon,28.51297,77.0363
"G1825* Bvm super mart dlf 2","2021-06-23 12:05:38.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.482,77.092
"D2547* Buy buy retailing","2021-06-23 12:09:05.036181",Active,Delhi-GT,NCR,Delhi,28.494,77.165
"D2548* Nisar","2021-06-23 12:18:38.726075",Active,Delhi-GT,NCR,Delhi,28.522,77.217
"H5003* M/S kay kay foods(Ghaziabad)","2021-06-24 01:31:16.000000",Active,Noida-GT,NCR,Noida,28.641,77.342
"H5005* Kings supermart(Indrapuram)","2021-06-24 01:50:49.000000",Active,Noida-GT,NCR,Noida,28.644,77.342
"D2550* 4229EASYDAY RAILWAY ROAD","2021-06-24 10:46:03.000000",Active,NCR-OF-MT,NCR,Gurgaon,NULL,NULL
"H5012* Yashoda dairy(Indrapuram) ","2021-06-25 04:38:50.974489",Active,Noida-GT,NCR,Noida,28.641,77.343
"D2559* Family store","2021-06-25 07:41:41.077926",Active,Delhi-GT,NCR,Delhi,28.595,77.084
"D2561* Rajmandir Janakpuri","2021-06-25 07:45:31.000000",Active,Delhi-GT,NCR,Delhi,28.62714,77.09212
"D2569* Ab fobs Green chick chop","2021-06-25 08:56:52.000000",Active,Delhi-GT,NCR,Delhi,28.67034,77.0841
"D2571* Motherdairy 15031(Kalkaji) ","2021-06-25 10:11:20.473685",Active,Delhi-GT,NCR,Delhi,28.531,77.253
"H5018* Fairway(Indrapuram) ","2021-06-25 11:10:04.866333",Active,Noida-GT,NCR,Noida,28.647,77.341
"G1837*  Ratan dairy","2021-06-25 11:15:48.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.435,77.06
"D2574* Rasoi ghar ","2021-06-25 11:42:12.334649",Active,Delhi-GT,NCR,Delhi,28.613287,77.09552
"D2575* Yash pal & sons ","2021-06-25 11:44:47.406149",Active,Delhi-GT,NCR,Delhi,28.617,77.083
"D2583* Pastry point","2021-06-25 12:25:52.000000",Active,Delhi-GT,NCR,Delhi,28.6342599,77.0673113
"D2592* New Punjab","2021-06-27 11:50:11.000000",Active,Delhi-GT,NCR,Delhi,28.565,77.054
"D2595* RMUN HYPER MARKET","2021-06-28 11:42:46.469131",Active,Delhi-GT,NCR,Delhi,28.624,77.064
"D2596* DMS SEC 9 DWARKA","2021-06-28 11:44:52.000000",Active,Delhi-GT,NCR,Delhi,28.581,77.067
"D2599* Aapka bazar sec 12","2021-06-28 11:53:30.694280",Active,Delhi-GT,NCR,Delhi,28.597,77.042
"D2603* Max bazar Gujranwala town","2021-06-29 12:46:49.240836",Active,Delhi-GT,NCR,Delhi,28.702,77.183
"D2607* Rmvp hyper Market","2021-06-29 13:27:00.000000",Active,Delhi-GT,NCR,Delhi,28.629,77.069
"G1841* Saini super mart","2021-07-02 12:07:49.473070",Active,Gurgaon-GT,NCR,Gurgaon,28.435,77.06
"G1842* Ramdas general store-60","2021-07-02 13:29:51.092452",Active,Gurgaon-GT,NCR,Gurgaon,28.40101,77.09811
"D2612* Mother dairy 140","2021-07-03 07:20:51.000000",Active,Delhi-GT,NCR,Delhi,28.527,77.162
"D2613* Meenu agencies pvt. Ltd","2021-07-03 10:17:47.169863",Active,Delhi-GT,NCR,Delhi,28.561,77.155
"D2615* Shree Agrasen Enterprises","2021-07-03 12:46:04.000000",Active,Delhi-GT,NCR,Delhi,28.63635,77.0906
"D2616* Rajmandir mahaveer enclave","2021-07-03 12:48:20.000000",Active,Delhi-GT,NCR,Delhi,28.562,77.051
"G1845* Haryana vita dairy 49","2021-07-06 09:46:30.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.409,77.046
"D2621* Ankit store","2021-07-06 09:47:47.207463",Active,Delhi-GT,NCR,Delhi,28.532,77.2
"D2627* Kirana bazar vikashpuri","2021-07-08 09:56:22.848776",Active,Delhi-GT,NCR,Delhi,28.6388467,77.0777167
"D2628* Wyn venture Pvt Ltd Dwarka","2021-07-08 09:57:59.000000",Active,Delhi-GT,NCR,Delhi,28.58,77.06
"D2629* Rajmandir super market pvr.ltd.","2021-07-08 14:22:34.000000",Active,Delhi-GT,NCR,Delhi,28.652,77.13
"G1850* Honey money tops -sector -63","2021-07-17 11:14:56.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.401,77.092
"G1851* Honey money tops sector -23","2021-07-17 11:23:54.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.51,77.049
"G1852* Honey money sector 15","2021-07-17 11:33:30.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.45737,77.04505
"G1853* Honey money NFC1","2021-07-17 11:40:38.000000",Active,Delhi-GT,NCR,Delhi,28.571,77.267
"D2641* Honey money tops NFC2","2021-07-17 11:46:01.000000",Active,Delhi-GT,NCR,Delhi,28.561,77.272
"G1854* Honey money tops Chattarpur","2021-07-17 11:48:56.000000",Active,Delhi-GT,NCR,Delhi,28.488,77.187
"N4009* Bigbasket Noida DC","2021-07-17 14:02:13.000000",Active,NCR-ON-MT,NCR,Noida,28.622702399999998,77.39438940000001
"D2642* Bigbasket Okhla","2021-07-17 14:07:46.000000",Active,NCR-ON-MT,NCR,Delhi,NULL,NULL
"G1855* Bigbasket BEGAMPUR  KHATOLA","2021-07-19 07:51:17.000000",Active,NCR-ON-MT,NCR,Gurgaon,NULL,NULL
"G1856* Bigbasket Mohan cooperative area","2021-07-19 07:53:59.000000",Active,NCR-ON-MT,NCR,Delhi,NULL,NULL
"G1857* Bigbasket wazirabad sector 52","2021-07-19 07:56:20.000000",Active,NCR-ON-MT,NCR,Gurgaon,NULL,NULL
"D2644* Bigbasket Gazipur","2021-07-19 08:02:47.000000",Active,NCR-ON-MT,NCR,Delhi,NULL,NULL
"D2645* Bigbasket Lawrence road","2021-07-19 08:05:59.000000",Active,NCR-ON-MT,NCR,Delhi,NULL,NULL
"G1859* Bigbasket Chattarpur","2021-07-19 08:08:25.000000",Active,NCR-ON-MT,NCR,Delhi,NULL,NULL
"G1860* Bigbasket Atul kataria chowk","2021-07-19 08:11:49.000000",Active,NCR-ON-MT,NCR,Gurgaon,NULL,NULL
"F3035* Bigbasket Faridabad","2021-07-19 08:14:31.000000",Active,NCR-ON-MT,NCR,Faridabad,NULL,NULL
"G1862* C'est La Vie World Food Cafe","2021-07-19 13:14:18.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.391,77.072
"D2647* Modern bazaar Vasant Vihar","2021-07-19 15:58:06.000000",Active,NCR-OF-MT,NCR,Delhi,28.55906,77.16144
"G1863* Modernbazaar saket","2021-07-19 16:13:15.000000",Active,NCR-OF-MT,NCR,Delhi,28.52896,77.21703
"D2648* Modernbazar New Friends Colony","2021-07-19 16:18:54.000000",Active,NCR-OF-MT,NCR,Delhi,28.5623,77.26623
"D2650* Safal 580","2021-07-21 07:06:14.000000",Active,Delhi-GT,NCR,Delhi,28.692,77.178
"G1865* MODERN BAZAAR EAST OF KAILASH","2021-07-21 15:18:29.000000",Active,NCR-OF-MT,NCR,Delhi,28.55414,77.24168
"G1866* MODERN BAZAAR PUNJABI BAGH","2021-07-21 15:22:00.000000",Active,NCR-OF-MT,NCR,Delhi,28.66628,77.12528
"G1867* MODERNBAZAR DLF-PHASE 1","2021-07-21 15:30:51.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.45028,77.04493
"G1868* MODERN BAZAR DLF CYBER HUB","2021-07-21 15:34:47.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.49479,77.087
"G1869* MODERN BAZAAR DWARKA","2021-07-21 15:38:01.000000",Active,NCR-OF-MT,NCR,Delhi,28.5961,77.03863
"G1870* MODERN BAZAAR KAILASH COLONY","2021-07-21 15:42:34.000000",Active,NCR-OF-MT,NCR,Delhi,28.5543,77.23994
"G1871* MODERN BAZAAR SECTOR 47 GURGAON SETOR 47 SS TOWER","2021-07-21 15:46:14.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.4267,77.05468
"G1872* MODER BAZAAR SECTOR 65 GURGAON WORLDMARK","2021-07-21 15:49:45.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.43474,77.04493
"G1873* MODERN BAZAAR NOIDA SECTOR 16B","2021-07-21 15:53:05.000000",Active,NCR-OF-MT,NCR,Noida,28.57457,77.31351
"G1874* MODERN BAZAAR DEFENCE COLONY","2021-07-21 15:55:57.000000",Active,NCR-OF-MT,NCR,Delhi,28.5741,77.23494
"G1875* MODERN BAZAAR GREEN PARK","2021-07-21 15:59:31.000000",Active,NCR-OF-MT,NCR,Delhi,28.55565,77.20578
"G1876* MORE VIPUL PARK SECTOR 48 GURGAON","2021-07-22 05:24:36.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.42232,77.03567
"G1877* MORE MEGA MART ROHINI","2021-07-22 05:27:33.000000",Active,NCR-OF-MT,NCR,Delhi,28.71699,77.07923
"G1879* MORE MEGA MART NAJAFGARH","2021-07-22 05:34:44.204930",Active,NCR-OF-MT,NCR,Delhi,28.61098,76.98361
"G1880* MORE MEGA Mart sector 37 gurgaon","2021-07-22 05:37:49.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.51663,76.94179
"G1881* more mega mat gaur mall rdc gaziabad","2021-07-22 05:40:26.000000",Active,NCR-OF-MT,NCR,Ghaziabad,28.67383,77.43817
"G1882* more mega mart beta 2 greater noida","2021-07-22 05:42:46.000000",Active,NCR-OF-MT,NCR,Noida,28.48928,77.51194
"G1890* Aaru general store","2021-07-23 16:00:46.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.512,77.041
"D2655* Pradeep Store","2021-07-24 12:34:28.734647",Active,Delhi-GT,NCR,Delhi,28.636,77.181
"D2666* Rattan dairy","2021-07-25 11:51:25.137123",Active,Delhi-GT,NCR,Delhi,28.646,77.174
"D2670* Paul Trial","2021-07-26 10:24:32.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"H5022* Shiv sai amul store(Indrapuram) ","2021-07-26 10:34:32.846144",Active,Noida-GT,NCR,Noida,28.636,77.363
"H5024* A. B super marche(Indrapuram) ","2021-07-26 10:57:27.218456",Active,Noida-GT,NCR,Noida,28.637,77.366
"D2677* Mother dairy 223(bapudham","2021-07-30 05:24:56.799241",Active,Delhi-GT,NCR,Delhi,28.597,77.177
"D2679* GYM khana service station","2021-07-30 05:30:57.432245",Active,Delhi-GT,NCR,Delhi,28.596,77.205
"D2684* RMJH HYPERMARKET","2021-07-31 04:37:21.000000",Active,Delhi-GT,NCR,Delhi,28.67,77.107
"D2690* Brijwasi store","2021-08-01 16:12:46.212807",Active,Delhi-GT,NCR,Delhi,28.663,77.086
"G1896* THE CHIC","2021-08-02 04:02:46.951488",Active,Gurgaon-GT,NCR,Gurgaon,28.47127,77.01877
"D2697* Bajpayee store","2021-08-03 04:45:20.752141",Active,Delhi-GT,NCR,Delhi,28.63,77.139
"G1901* Bansal super store ","2021-08-03 07:21:51.202711",Active,Gurgaon-GT,NCR,Gurgaon,28.46006,77.0842
"G1903* SPAR GURGAON","2021-08-03 11:16:15.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.47883,77.0805
"D2701* RM KALKAJI HYPERMARKET","2021-08-03 12:10:51.000000",Active,Delhi-GT,NCR,Delhi,28.537,77.258
"D2702* Ananiya dairy","2021-08-03 12:13:25.409446",Active,Delhi-GT,NCR,Delhi,28.508,77.199
"D2704* SPAR NAJAFGARH","2021-08-04 07:11:29.000000",Active,NCR-OF-MT,NCR,Delhi,28.64255,77.10193
"D2705* SPAR DWARKA","2021-08-04 07:22:38.000000",Active,NCR-OF-MT,NCR,Delhi,28.6016,77.02738
"D2706* Sahni enterprises(Sardar meat shop) ","2021-08-04 07:31:27.866944",Active,Delhi-GT,NCR,Delhi,28.635,77.291
"N4010* SPAR GHAZIABAD","2021-08-04 08:05:45.000000",Active,NCR-OF-MT,NCR,Ghaziabad,28.67928,77.3797
"G1910* Haryana Vita dairy 46 ","2021-08-04 10:36:02.846093",Active,Gurgaon-GT,NCR,Gurgaon,28.441,77.057
"D2713* Budget bazar Janakpuri","2021-08-04 11:47:37.639281",Active,Delhi-GT,NCR,Delhi,28.624,77.08
"G1917* DECENT NEEDS","2021-08-05 05:22:27.801358",Active,Gurgaon-GT,NCR,Gurgaon,28.394,76.975
"G1918* SUVIDHA FRESH FRUIT AND VEGETABLES","2021-08-05 05:33:22.585325",Active,Gurgaon-GT,NCR,Gurgaon,28.394,76.975
"D2716* Sureshi supermarket","2021-08-05 07:05:38.291114",Active,Delhi-GT,NCR,Delhi,28.66,77.155
"D2735* S M Corporation","2021-08-07 07:50:22.153964",Active,Delhi-GT,NCR,Delhi,28.64,77.184
"G1936*  Tulip super mart","2021-08-07 08:24:08.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.395,77.032
"G1938* SHIVAM TRADERS","2021-08-07 08:47:59.792582",Active,Gurgaon-GT,NCR,Gurgaon,28.459,77.044
"G1940* Brick N Bean cafe kitchen","2021-08-07 11:29:19.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.414,77.066
"D2736* GDEES SUPER MART","2021-08-07 12:05:03.108938",Active,Delhi-GT,NCR,Delhi,28.505,77.199
"D2739* Super store","2021-08-07 13:18:58.480159",Active,Delhi-GT,NCR,Delhi,28.661,77.087
"D2742* Radhe store","2021-08-07 13:29:07.445650",Active,Delhi-GT,NCR,Delhi,28.642,77.117
"D2746* Standard baker's & confectioners","2021-08-07 13:46:26.076060",Active,Delhi-GT,NCR,Delhi,28.642,77.112
"G1947* JARNALI ENTERPRISES CENTRAL ARCADE","2021-08-10 12:07:56.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.481,77.086
"D2762* Aamayra retail concepts Pvt Ltd","2021-08-11 06:06:15.171141",Active,Delhi-GT,NCR,Delhi,28.707,77.213
"G1951* Brick n Bean Cafe-53","2021-08-11 09:34:36.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.448,77.101
"G1955* Jai shree shyam","2021-08-12 07:10:42.909484",Active,Gurgaon-GT,NCR,Gurgaon,28.511,77.048
"D2767* RM super bazaar pvt ltd","2021-08-12 08:02:48.693185",Active,Delhi-GT,NCR,Delhi,28.696,77.17
"D2772*  Swaroop Round The Clock Convenience Store","2021-08-13 06:33:57.017277",Active,Delhi-GT,NCR,Delhi,28.691,77.201
"D2773* Sondhi general store","2021-08-13 09:53:54.952549",Active,Delhi-GT,NCR,Delhi,28.707,77.191
"H5038* Stop N shop supermarket (Gaur city 2) ","2021-08-13 12:53:37.160843",Active,Noida-GT,NCR,Noida,28.621,77.422
"D2774* Singhal department store","2021-08-13 13:27:41.872611",Active,Delhi-GT,NCR,Delhi,28.438,77.176
"G1962* j.p Fruits","2021-08-14 11:00:22.536599",Active,Gurgaon-GT,NCR,Gurgaon,28.473,77.049
"G1963* Shree  shyam supe mart","2021-08-14 12:24:09.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.385,77.016
"D2783* Rajmandir jwalaheri","2021-08-16 12:57:20.445136",Active,Delhi-GT,NCR,Delhi,28.674,77.103
"H5043* Grocery bazaar(Gaur city1) ","2021-08-17 07:51:07.628830",Active,Noida-GT,NCR,Noida,28.612,77.424
"G1968* Sunrise malibu town","2021-08-18 05:56:19.000000",Active,Gurgaon-GT,NCR,Gurgaon,28.422,77.052
"D2806* New morning (galf link","2021-08-18 11:38:05.717493",Active,Delhi-GT,NCR,Delhi,28.594,77.232
"D2811* Gopi store","2021-08-18 11:57:36.682072",Active,Delhi-GT,NCR,Delhi,28.48,77.157
"D2822* ME Store","2021-08-20 09:58:26.405926",Active,Delhi-GT,NCR,Delhi,28.731,77.132
"D2823* Lovely store","2021-08-20 10:01:56.811754",Active,Delhi-GT,NCR,Delhi,28.721,77.137
"D2827* Parcham bazar","2021-08-23 04:04:32.417818",Active,Delhi-GT,NCR,Delhi,28.67,77.087
"D2829* Vijay Store","2021-08-23 08:21:34.682173",Active,Delhi-GT,NCR,Delhi,28.705,77.166
"G1972* MAX REACH STORES PVT LTD Ridhi Sidhi_RDSD_Instamart","2021-08-24 12:45:40.000000",Active,NCR-ON-MT,NCR,Jaipur,NULL,NULL
"D2849* Mirza super market","2021-08-30 06:53:56.221824",Active,Delhi-GT,NCR,Delhi,28.566,77.286
"N4021* Gopal ji stores(Noida sector-26)","2021-09-02 11:29:38.000000",Active,Noida-GT,NCR,Noida,28.577,77.335
"G1983* FLIPKART REWARI","2021-09-06 08:55:00.000000",Active,NCR-ON-MT,NCR,Rewari,NULL,NULL
"G1984* FLIPKART FARIDABAD","2021-09-06 09:31:41.000000",Active,NCR-ON-MT,NCR,Faridabad,NULL,NULL
"H5059* Nature Egg","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"G1985* Individual(saif)","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"G1986* Kalu Jail","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"G1988* New Vandana","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2864* Surender Singh Govindpuri","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"G1989* Ashirwad Mega Mart","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2865* Kuldeep Chacha ji Palam","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"G1990* Rajesh Palam Vihar","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"G1991* Dinesh Driver","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2866* SHAREEKH STORE SHAHEEN BHAG","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2867* EK MINAR STORE ROAD NO 7","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2868* FAHIM STORE ROAD NO 7","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2869* SUPER TASTY BAKERY ROAD NO 7","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2870* BARKAT STORE SHAHEEN BHAG","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2871* CAFE ROLCHA TRIKONA PARK","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2872* WAQEEL STORE JASOLA BIHAR","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2873* INDOUS STORE ROAD NO 5","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2874* INDIVIDUAL(Atif)","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2875* AFZIYA STORE D BLOCK","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2876* SOHAIL STORE OKHLA HEAD","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2877* FAISAL STORE OKHLA POLICE STATION","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2878* SUSHMA STORE NEB SARI","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2879* FIROZ STORE NEB SARAI","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2880* ANAS STORE ROAD NO 6","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2881* SHAAN MASALA 40 FT ROAD KALINDIKUNJ","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2882* AL ZAHEER STORE","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2883* ADIL STORE NOOR MASJID","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2884* SALMAN STORE ROAD NO 7","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2885* ANISH STORE 40 FT ROAD","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2886* ZAIKA FOOD 40 FT ROAD","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2887* UNCLE STORE UTTAM NAGAR","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2888* INDO US STORE ROAD NO 5","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2889* NUMBER 9 KALINDIKUNJ BUS STAND","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2890* PALLAVI STORE NEB SARAI","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2891* PRAVEEN EGG MAYUR VIHAR","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D2892* ANUPAM STORE MAYUR VIHAR","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2893* CHICKEN HOTEL 40 FT ROAD","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2894* STORE NEB SARAI","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2895* STORE KIRANA NEB SARAI","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2896* APNA BAKERY NEB SARAI","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2897* SAIF BHAI BATLA HOUSE","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2898* SUNIL STORE SANGAM VIHAR","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2899* MOHAMMAD BHAI SANGAM VIHAR","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2900* MONU BHAI PALAM","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D2901* PRAVEEN BHAI MAYUR VIHAR","2021-04-30 18:30:00.000000",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"G1994* SPENCER SEC-56 GURGAON","2021-09-12 08:15:02.000000",Active,NCR-OF-MT,NCR,Gurgaon,28.45418,77.04105
"G1995* FLIPKART PATHREARI SUGAL LOGISTIC PARK","2021-09-12 08:53:04.000000",Active,NCR-ON-MT,NCR,Rewari,NULL,NULL
"D2910* Shubh mandir super market","2021-09-12 12:05:27.969439",Active,Delhi-GT,NCR,Delhi,28.718,77.172
"G2000* Mohar Super Mart","2021-09-13 12:04:12.415328",Active,Gurgaon-GT,NCR,Gurgaon,28.455,76.991
"G2001* RELIENCE RETAIL LIMITED(MILK BASKET)","2021-09-14 12:07:56.000000",Active,NCR-ON-MT,NCR,Gurgaon,NULL,NULL
"N4040* Shri ram store(27Noida) ","2021-09-18 05:05:00.936204",Active,Noida-GT,NCR,Noida,28.574,77.327
"D2914* Yess retail LLP","2021-09-22 12:12:21.731106",Active,Delhi-GT,NCR,Delhi,28.565,77.242
"N4049* JAY CEE GRAND(Sec-50, Noida) ","2021-09-22 12:17:34.432891",Active,Noida-GT,NCR,Noida,28.5776267,77.373858
"N4050* THE ROYAL EMPIRE SUPER STORE","2021-09-23 05:55:35.412930",Active,Noida-GT,NCR,Noida,28.56998,77.36198
"D2916* DMS-1368","2021-09-23 08:41:28.713001",Active,Delhi-GT,NCR,Delhi,28.705,77.199
"N4054* YESS RETAIL LLP(Noida)","2021-09-23 13:15:11.000000",Active,Noida-GT,NCR,Noida,28.539,77.366
"N4056* Garhwal paneer bhandar","2021-09-24 07:59:45.071954",Active,Noida-GT,NCR,Noida,28.5014,77.37745
"D2918* YESS RETAIL LLP(preet vihar) ","2021-09-25 12:00:55.494527",Active,Delhi-GT,NCR,Delhi,28.641,77.294
"N4071* Mother dairy (46815) Noida","2021-09-27 08:39:14.891955",Active,Noida-GT,NCR,Noida,28.574660700000003,77.3802566
"D2933* Suresh saini","2021-10-03 06:25:51.000000",Active,Delhi-GT,NCR,Delhi,28.538,77.238
"N4091* Gupta store (53 Noida) ","2021-10-03 06:45:49.386202",Active,Noida-GT,NCR,Noida,28.59043,77.36392
"D2935* Optima mart","2021-10-03 11:33:53.845169",Active,Delhi-GT,NCR,Delhi,28.554,77.244
"G2013* Big basket Bamnoli village Dwarka","2021-10-06 12:18:20.642176",Active,NCR-ON-MT,NCR,Delhi,NULL,NULL
"G2014* FLIPKART PANCHKULA HARYANA","2021-10-07 07:57:10.000000",Active,NCR-ON-MT,NCR,Gurgaon,NULL,NULL
"G2015* FLIPKART MOHALI","2021-10-07 08:00:17.000000",Active,NCR-ON-MT,NCR,Gurgaon,NULL,NULL
